,thumbnail_path,RA,Dec,interacting
AHZ2001582,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001582_300_300.png,150.54757619999998,2.5538008999999997,0
AHZ2000isd,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000isd_300_300.png,150.2939045,1.9609168000000001,0
AHZ10005c9,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10005c9_300_300.png,215.21714849999998,53.1134476,0
AHZ20009ag,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20009ag_300_300.png,150.49470549999998,1.9362830000000002,0
AHZ2000wrl,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000wrl_300_300.png,150.48368269999997,2.4449674999999997,0
AHZ20006di,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006di_300_300.png,149.8852291,1.6705558999999996,0
AHZ20005d5,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005d5_300_300.png,149.9208399,1.7823425,0
AHZ20005ap,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005ap_300_300.png,149.93388249999998,1.7333915000000002,0
AHZ10002i0,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10002i0_300_300.png,214.50495930000002,52.6759811,0
AHZ20001ir,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20001ir_300_300.png,150.7107877,1.7208754000000002,0
AHZ20010uz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20010uz_300_300.png,149.8949365,2.3290830000000002,0
AHZ2001nl5,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001nl5_300_300.png,150.08454440000003,1.8856356,0
AHZ2001e6c,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001e6c_300_300.png,150.473195,2.7501853,0
AHZ2001kag,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001kag_300_300.png,149.4852084,2.6273186,0
AHZ20013ij,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20013ij_300_300.png,149.51561519999998,2.4486027000000004,0
AHZ2000tdu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000tdu_300_300.png,149.7831954,2.1476372,0
AHZ2000syh,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000syh_300_300.png,149.7318551,2.286855,0
AHZ2001dee,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001dee_300_300.png,150.6910799,2.6315819,0
AHZ2000dhu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000dhu_300_300.png,149.82579630000004,1.8392903000000003,0
AHZ2000w14,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000w14_300_300.png,150.6735195,2.3233242,0
AHZ40001md,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ40001md_300_300.png,53.24527239999999,-27.934127399999998,0
AHZ2000auq,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000auq_300_300.png,150.35324619999997,1.8475913,0
AHZ2000v49,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000v49_300_300.png,150.7540344,2.4125921000000004,0
AHZ2000e19,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000e19_300_300.png,149.7244343,1.8970644,0
AHZ200145l,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ200145l_300_300.png,150.68346,2.6138942000000003,0
AHZ10004li,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10004li_300_300.png,215.02417409999998,52.9527662,0
AHZ100031a,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ100031a_300_300.png,214.8308773,52.747208799999996,0
AHZ2000qzj,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000qzj_300_300.png,150.2130052,2.1938077000000002,0
AHZ20000e1,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20000e1_300_300.png,150.2912584,1.617178,0
AHZ2000oxh,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000oxh_300_300.png,150.5445656,2.1283567999999997,0
AHZ20001vz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20001vz_300_300.png,150.70394869999998,1.6606047,0
AHZ20018w9,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20018w9_300_300.png,149.90688480000003,2.6137396,0
AHZ20006cf,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006cf_300_300.png,149.8599729,1.6820335,0
AHZ2000hf7,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000hf7_300_300.png,150.479377,2.0295878000000003,0
AHZ2001c18,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001c18_300_300.png,149.4585439,2.5621515,0
AHZ100014m,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ100014m_300_300.png,214.3875133,52.4763067,0
AHZ20009lx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20009lx_300_300.png,150.43784130000003,1.9588131000000002,0
AHZ20007tj,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007tj_300_300.png,149.508506,1.788979,0
AHZ10000gd,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10000gd_300_300.png,214.31925319999996,52.4363044,0
AHZ2001i1p,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001i1p_300_300.png,149.93682090000001,2.6356935,0
AHZ2000ror,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ror_300_300.png,149.9176992,2.2480103,0
AHZ2000bjz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000bjz_300_300.png,150.0838256,1.9210365000000003,0
AHZ2000ssx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ssx_300_300.png,149.8073244,2.2488622000000005,0
AHZ2001397,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001397_300_300.png,149.5783763,2.3609292,0
AHZ20013rg,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20013rg_300_300.png,149.4676129,2.3418329,0
AHZ2000ek8,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ek8_300_300.png,149.665168,1.8008605,0
AHZ2000twv,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000twv_300_300.png,149.57816619999997,2.2439855,0
AHZ20012m5,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20012m5_300_300.png,149.560685,2.3940117,0
AHZ1000125,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ1000125_300_300.png,214.43318619999997,52.4599152,0
AHZ2000old,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000old_300_300.png,150.47624199999998,2.2872096,0
AHZ20012w8,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20012w8_300_300.png,149.6940175,2.3107281000000004,0
AHZ20016pc,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20016pc_300_300.png,150.2736614,2.6142352000000004,0
AHZ200112r,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ200112r_300_300.png,149.89234130000003,2.458198,0
AHZ10002j7,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10002j7_300_300.png,214.3989437,52.6322519,0
AHZ20007n2,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007n2_300_300.png,149.5786756,1.6897631000000002,0
AHZ2000q0u,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000q0u_300_300.png,150.2598506,2.1817834,0
AHZ20019ne,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20019ne_300_300.png,149.9240476,2.5384387999999998,0
AHZ2000eui,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000eui_300_300.png,149.5259459,1.9304686000000002,0
AHZ10005ot,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10005ot_300_300.png,215.2734006,53.1652291,0
AHZ20017tp,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20017tp_300_300.png,150.06262030000002,2.5696205,0
AHZ2001dzq,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001dzq_300_300.png,150.5122592,2.786814,0
AHZ2000coy,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000coy_300_300.png,150.0228991,1.8277187,0
AHZ10002zi,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10002zi_300_300.png,214.87002859999998,52.764340399999995,0
AHZ20005eu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005eu_300_300.png,149.9824869,1.6859724999999999,0
AHZ2000toj,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000toj_300_300.png,149.6816949,2.2396099,0
AHZ2000uc1,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000uc1_300_300.png,149.601995,2.1803439,0
AHZ2001il7,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001il7_300_300.png,149.7640936,2.7771543,0
AHZ2000bb3,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000bb3_300_300.png,150.1927437,1.9301627000000001,0
AHZ2001e04,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001e04_300_300.png,150.5308618,2.712087,0
AHZ20014vg,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20014vg_300_300.png,150.5984465,2.4727811,0
AHZ20019c0,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20019c0_300_300.png,150.03906659999998,2.4883522,0
AHZ2001n1g,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001n1g_300_300.png,149.6775454,2.8342387,0
AHZ20002sp,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20002sp_300_300.png,150.4966996,1.6255593000000002,0
AHZ2001g9a,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001g9a_300_300.png,150.0883762,2.7666131000000003,0
AHZ2001e6s,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001e6s_300_300.png,150.445563,2.7484577,0
AHZ2000bs3,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000bs3_300_300.png,150.204221,1.8452297999999998,0
AHZ2000o0s,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000o0s_300_300.png,150.63812869999998,2.1347222,0
AHZ20019kf,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20019kf_300_300.png,149.89945669999997,2.5118496,0
AHZ20008cv,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008cv_300_300.png,150.7867956,1.8546194,0
AHZ2000it8,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000it8_300_300.png,150.2553314,2.0323295,0
AHZ20011fw,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20011fw_300_300.png,149.7922708,2.390243,0
AHZ2001i5d,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001i5d_300_300.png,149.84005369999997,2.7749422999999998,0
AHZ2000ria,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ria_300_300.png,150.0563503,2.2214021,0
AHZ2000h6c,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000h6c_300_300.png,150.514709,2.0141558999999996,0
AHZ2000j9n,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000j9n_300_300.png,150.1221599,2.0638905,0
AHZ200056n,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ200056n_300_300.png,150.0344976,1.7581565,0
AHZ20013k2,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20013k2_300_300.png,149.5355126,2.3399319,0
AHZ2001fdr,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001fdr_300_300.png,150.2600545,2.7310347999999998,0
AHZ2000d62,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000d62_300_300.png,149.8614408,1.8920381999999998,0
AHZ20014x5,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20014x5_300_300.png,150.56946000000002,2.4619153999999996,0
AHZ40004jr,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ40004jr_300_300.png,52.966990100000004,-27.701617,0
AHZ2000vi7,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000vi7_300_300.png,150.7108945,2.399942,0
AHZ2000ko2,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ko2_300_300.png,149.9070597,2.0343806,0
AHZ2000wz8,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000wz8_300_300.png,150.41475119999998,2.3964046000000003,0
AHZ2001nea,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001nea_300_300.png,149.5591786,2.8591289,0
AHZ2000ntz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ntz_300_300.png,150.5995124,2.1894120999999998,0
AHZ2000u3r,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000u3r_300_300.png,149.65456980000002,2.1852116,0
AHZ20012oo,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20012oo_300_300.png,149.56845019999997,2.4472939,0
AHZ2000okd,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000okd_300_300.png,150.41184719999998,2.2256241,0
AHZ200185c,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ200185c_300_300.png,150.17466519999996,2.4845062999999996,0
AHZ20007l6,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007l6_300_300.png,149.6225283,1.6911768,0
AHZ20000ek,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20000ek_300_300.png,150.2919664,1.6092345,0
AHZ20005ir,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005ir_300_300.png,149.99639030000003,1.651686,0
AHZ2001jsf,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001jsf_300_300.png,149.6340956,2.6465651,0
AHZ2000w5r,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000w5r_300_300.png,150.7065865,2.3354164,0
AHZ2001m6x,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001m6x_300_300.png,150.0469429,2.8619246,0
AHZ20017ee,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20017ee_300_300.png,150.18717900000001,2.592914,0
AHZ2001icu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001icu_300_300.png,149.87187869999997,2.7815779,0
AHZ20015gt,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20015gt_300_300.png,150.4076655,2.5624646,0
AHZ2001bw8,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001bw8_300_300.png,149.556402,2.5617579,0
AHZ10004cm,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10004cm_300_300.png,215.2055625,53.0058093,0
AHZ2000ffy,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ffy_300_300.png,150.7642926,2.1064266,0
AHZ200079c,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ200079c_300_300.png,149.7285053,1.6710558,0
AHZ2000phz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000phz_300_300.png,150.323396,2.2817055,0
AHZ2000393,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000393_300_300.png,150.26475390000002,1.7683155,0
AHZ40000ho,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ40000ho_300_300.png,52.986884499999995,-28.007840299999998,0
AHZ2001n8l,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001n8l_300_300.png,149.6245872,2.8526615,0
AHZ20005p6,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005p6_300_300.png,149.928946,1.6768869,0
AHZ2000r6z,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000r6z_300_300.png,150.1116232,2.1250329,0
AHZ10004ty,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ10004ty_300_300.png,215.13851129999998,53.0147167,0
AHZ400035y,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ400035y_300_300.png,52.973899200000005,-27.790955199999996,0
AHZ20000hn,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20000hn_300_300.png,150.178958,1.5780518,0
AHZ2000zn3,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000zn3_300_300.png,150.0743125,2.3383256,0
AHZ100029h,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ100029h_300_300.png,214.63317220000002,52.6679892,0
AHZ2000h78,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000h78_300_300.png,150.5119594,2.0072851000000003,0
AHZ2001kbc,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001kbc_300_300.png,149.50082749999999,2.6813917000000003,0
AHZ2001d8n,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001d8n_300_300.png,150.5984814,2.7854811,0
AHZ2000y0n,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000y0n_300_300.png,150.2800004,2.4354162999999995,0
AHZ2000r4o,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000r4o_300_300.png,150.13932830000002,2.1495461,0
AHZ2000a43,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000a43_300_300.png,150.419194,1.8719732,0
AHZ2001ndp,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001ndp_300_300.png,149.5407456,2.8744998,0
AHZ20007aj,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007aj_300_300.png,149.70421969999998,1.6542971999999998,0
AHZ2000z9m,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000z9m_300_300.png,150.14265519999998,2.3814482000000003,0
AHZ2001hn5,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001hn5_300_300.png,149.9988333,2.7043595000000002,0
AHZ2000xli,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000xli_300_300.png,150.41026019999998,2.3662176,0
AHZ2001l95,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2001l95_300_300.png,150.3405424,2.8192006000000003,0
AHZ2000a8x,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000a8x_300_300.png,150.39469419999998,1.8005816000000003,0
AHZ2000e76,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000e76_300_300.png,149.5870722,1.9199824,0
AHZ20016ia,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20016ia_300_300.png,150.29876169999997,2.5973878,0
